Datetime,NI_MW
2008-09-09 01:00:00,9555.0
2008-09-09 02:00:00,8997.0
2008-09-09 03:00:00,8662.0
2008-09-09 04:00:00,8425.0
2008-09-09 05:00:00,8379.0
2008-09-09 06:00:00,8566.0
2008-09-09 07:00:00,9226.0
2008-09-09 08:00:00,10328.0
2008-09-09 09:00:00,11000.0
2008-09-09 10:00:00,11486.0
2008-09-09 11:00:00,11881.0
2008-09-09 12:00:00,12187.0
2008-09-09 13:00:00,12347.0
2008-09-09 14:00:00,12410.0
2008-09-09 15:00:00,12508.0
2008-09-09 16:00:00,12482.0
2008-09-09 17:00:00,12407.0
2008-09-09 18:00:00,12239.0
2008-09-09 19:00:00,12031.0
2008-09-09 20:00:00,11766.0
2008-09-09 21:00:00,12209.0
2008-09-09 22:00:00,12240.0
2008-09-09 23:00:00,11598.0
2008-09-09 00:00:00,10487.0
