Datetime,NI_MW
2006-12-20 01:00:00,11346.0
2006-12-20 02:00:00,10632.0
2006-12-20 03:00:00,10217.0
2006-12-20 04:00:00,10047.0
2006-12-20 05:00:00,10038.0
2006-12-20 06:00:00,10275.0
2006-12-20 07:00:00,11029.0
2006-12-20 08:00:00,12319.0
2006-12-20 09:00:00,13012.0
2006-12-20 10:00:00,13089.0
2006-12-20 11:00:00,13079.0
2006-12-20 12:00:00,13078.0
2006-12-20 13:00:00,13028.0
2006-12-20 14:00:00,12899.0
2006-12-20 15:00:00,12905.0
2006-12-20 16:00:00,12916.0
2006-12-20 17:00:00,13150.0
2006-12-20 18:00:00,14131.0
2006-12-20 19:00:00,14592.0
2006-12-20 20:00:00,14478.0
2006-12-20 21:00:00,14304.0
2006-12-20 22:00:00,14023.0
2006-12-20 23:00:00,13448.0
2006-12-20 00:00:00,12479.0
