Datetime,NI_MW
2008-01-12 01:00:00,10973.0
2008-01-12 02:00:00,10422.0
2008-01-12 03:00:00,10042.0
2008-01-12 04:00:00,9850.0
2008-01-12 05:00:00,9773.0
2008-01-12 06:00:00,9888.0
2008-01-12 07:00:00,10144.0
2008-01-12 08:00:00,10710.0
2008-01-12 09:00:00,11049.0
2008-01-12 10:00:00,11273.0
2008-01-12 11:00:00,11553.0
2008-01-12 12:00:00,11683.0
2008-01-12 13:00:00,11593.0
2008-01-12 14:00:00,11443.0
2008-01-12 15:00:00,11131.0
2008-01-12 16:00:00,10958.0
2008-01-12 17:00:00,10927.0
2008-01-12 18:00:00,11499.0
2008-01-12 19:00:00,12227.0
2008-01-12 20:00:00,12219.0
2008-01-12 21:00:00,11986.0
2008-01-12 22:00:00,11789.0
2008-01-12 23:00:00,11431.0
2008-01-12 00:00:00,11807.0
