Datetime,NI_MW
2010-09-05 01:00:00,8901.0
2010-09-05 02:00:00,8380.0
2010-09-05 03:00:00,8021.0
2010-09-05 04:00:00,7866.0
2010-09-05 05:00:00,7714.0
2010-09-05 06:00:00,7702.0
2010-09-05 07:00:00,7718.0
2010-09-05 08:00:00,7716.0
2010-09-05 09:00:00,7826.0
2010-09-05 10:00:00,8365.0
2010-09-05 11:00:00,8765.0
2010-09-05 12:00:00,9163.0
2010-09-05 13:00:00,9387.0
2010-09-05 14:00:00,9581.0
2010-09-05 15:00:00,9690.0
2010-09-05 16:00:00,9814.0
2010-09-05 17:00:00,9910.0
2010-09-05 18:00:00,9995.0
2010-09-05 19:00:00,9956.0
2010-09-05 20:00:00,10065.0
2010-09-05 21:00:00,10433.0
2010-09-05 22:00:00,10548.0
2010-09-05 23:00:00,10305.0
2010-09-05 00:00:00,9504.0
