Datetime,NI_MW
2005-11-13 01:00:00,8901.0
2005-11-13 02:00:00,8377.0
2005-11-13 03:00:00,8099.0
2005-11-13 04:00:00,7872.0
2005-11-13 05:00:00,7792.0
2005-11-13 06:00:00,7766.0
2005-11-13 07:00:00,7946.0
2005-11-13 08:00:00,8092.0
2005-11-13 09:00:00,8202.0
2005-11-13 10:00:00,8539.0
2005-11-13 11:00:00,8878.0
2005-11-13 12:00:00,9024.0
2005-11-13 13:00:00,9210.0
2005-11-13 14:00:00,9218.0
2005-11-13 15:00:00,9275.0
2005-11-13 16:00:00,9345.0
2005-11-13 17:00:00,9495.0
2005-11-13 18:00:00,10065.0
2005-11-13 19:00:00,10886.0
2005-11-13 20:00:00,10888.0
2005-11-13 21:00:00,10753.0
2005-11-13 22:00:00,10591.0
2005-11-13 23:00:00,10144.0
2005-11-13 00:00:00,9579.0
