Datetime,NI_MW
2010-02-10 01:00:00,11224.0
2010-02-10 02:00:00,10758.0
2010-02-10 03:00:00,10441.0
2010-02-10 04:00:00,10327.0
2010-02-10 05:00:00,10408.0
2010-02-10 06:00:00,10653.0
2010-02-10 07:00:00,11381.0
2010-02-10 08:00:00,12545.0
2010-02-10 09:00:00,12938.0
2010-02-10 10:00:00,13013.0
2010-02-10 11:00:00,13084.0
2010-02-10 12:00:00,13094.0
2010-02-10 13:00:00,13132.0
2010-02-10 14:00:00,13129.0
2010-02-10 15:00:00,13106.0
2010-02-10 16:00:00,13040.0
2010-02-10 17:00:00,13006.0
2010-02-10 18:00:00,13185.0
2010-02-10 19:00:00,13847.0
2010-02-10 20:00:00,14014.0
2010-02-10 21:00:00,13809.0
2010-02-10 22:00:00,13513.0
2010-02-10 23:00:00,12956.0
2010-02-10 00:00:00,11961.0
