Datetime,NI_MW
2006-03-30 01:00:00,9870.0
2006-03-30 02:00:00,9357.0
2006-03-30 03:00:00,9071.0
2006-03-30 04:00:00,8927.0
2006-03-30 05:00:00,8884.0
2006-03-30 06:00:00,9133.0
2006-03-30 07:00:00,9707.0
2006-03-30 08:00:00,10458.0
2006-03-30 09:00:00,11076.0
2006-03-30 10:00:00,11357.0
2006-03-30 11:00:00,11489.0
2006-03-30 12:00:00,11587.0
2006-03-30 13:00:00,11641.0
2006-03-30 14:00:00,11611.0
2006-03-30 15:00:00,11744.0
2006-03-30 16:00:00,11559.0
2006-03-30 17:00:00,11428.0
2006-03-30 18:00:00,11337.0
2006-03-30 19:00:00,11300.0
2006-03-30 20:00:00,11946.0
2006-03-30 21:00:00,12096.0
2006-03-30 22:00:00,11780.0
2006-03-30 23:00:00,11210.0
2006-03-30 00:00:00,10707.0
