Datetime,NI_MW
2008-08-06 01:00:00,13593.0
2008-08-06 02:00:00,12438.0
2008-08-06 03:00:00,11631.0
2008-08-06 04:00:00,11013.0
2008-08-06 05:00:00,10680.0
2008-08-06 06:00:00,10694.0
2008-08-06 07:00:00,11113.0
2008-08-06 08:00:00,11916.0
2008-08-06 09:00:00,13130.0
2008-08-06 10:00:00,14260.0
2008-08-06 11:00:00,15258.0
2008-08-06 12:00:00,16243.0
2008-08-06 13:00:00,16940.0
2008-08-06 14:00:00,17322.0
2008-08-06 15:00:00,17625.0
2008-08-06 16:00:00,17729.0
2008-08-06 17:00:00,17361.0
2008-08-06 18:00:00,16912.0
2008-08-06 19:00:00,16597.0
2008-08-06 20:00:00,16104.0
2008-08-06 21:00:00,15587.0
2008-08-06 22:00:00,15555.0
2008-08-06 23:00:00,15009.0
2008-08-06 00:00:00,15123.0
