Datetime,NI_MW
2007-07-29 01:00:00,11489.0
2007-07-29 02:00:00,10736.0
2007-07-29 03:00:00,10115.0
2007-07-29 04:00:00,9723.0
2007-07-29 05:00:00,9401.0
2007-07-29 06:00:00,9271.0
2007-07-29 07:00:00,9140.0
2007-07-29 08:00:00,9111.0
2007-07-29 09:00:00,9692.0
2007-07-29 10:00:00,10667.0
2007-07-29 11:00:00,11703.0
2007-07-29 12:00:00,12719.0
2007-07-29 13:00:00,13430.0
2007-07-29 14:00:00,14068.0
2007-07-29 15:00:00,14496.0
2007-07-29 16:00:00,14816.0
2007-07-29 17:00:00,15127.0
2007-07-29 18:00:00,15267.0
2007-07-29 19:00:00,15230.0
2007-07-29 20:00:00,14876.0
2007-07-29 21:00:00,14304.0
2007-07-29 22:00:00,14007.0
2007-07-29 23:00:00,13715.0
2007-07-29 00:00:00,12411.0
