Datetime,NI_MW
2008-02-05 01:00:00,10743.0
2008-02-05 02:00:00,10204.0
2008-02-05 03:00:00,9906.0
2008-02-05 04:00:00,9746.0
2008-02-05 05:00:00,9783.0
2008-02-05 06:00:00,10078.0
2008-02-05 07:00:00,10888.0
2008-02-05 08:00:00,12172.0
2008-02-05 09:00:00,12836.0
2008-02-05 10:00:00,13028.0
2008-02-05 11:00:00,13111.0
2008-02-05 12:00:00,13235.0
2008-02-05 13:00:00,13180.0
2008-02-05 14:00:00,13156.0
2008-02-05 15:00:00,13262.0
2008-02-05 16:00:00,13264.0
2008-02-05 17:00:00,13339.0
2008-02-05 18:00:00,13589.0
2008-02-05 19:00:00,14185.0
2008-02-05 20:00:00,14276.0
2008-02-05 21:00:00,14063.0
2008-02-05 22:00:00,13711.0
2008-02-05 23:00:00,13087.0
2008-02-05 00:00:00,11687.0
