Datetime,NI_MW
2007-08-05 01:00:00,11430.0
2007-08-05 02:00:00,10780.0
2007-08-05 03:00:00,10320.0
2007-08-05 04:00:00,9960.0
2007-08-05 05:00:00,9750.0
2007-08-05 06:00:00,9711.0
2007-08-05 07:00:00,9749.0
2007-08-05 08:00:00,9921.0
2007-08-05 09:00:00,10131.0
2007-08-05 10:00:00,10666.0
2007-08-05 11:00:00,11355.0
2007-08-05 12:00:00,12473.0
2007-08-05 13:00:00,13673.0
2007-08-05 14:00:00,14898.0
2007-08-05 15:00:00,15818.0
2007-08-05 16:00:00,16614.0
2007-08-05 17:00:00,16998.0
2007-08-05 18:00:00,17098.0
2007-08-05 19:00:00,16892.0
2007-08-05 20:00:00,16586.0
2007-08-05 21:00:00,16103.0
2007-08-05 22:00:00,16283.0
2007-08-05 23:00:00,16025.0
2007-08-05 00:00:00,12135.0
