Datetime,NI_MW
2006-05-11 01:00:00,9635.0
2006-05-11 02:00:00,9005.0
2006-05-11 03:00:00,8583.0
2006-05-11 04:00:00,8384.0
2006-05-11 05:00:00,8290.0
2006-05-11 06:00:00,8442.0
2006-05-11 07:00:00,9048.0
2006-05-11 08:00:00,10054.0
2006-05-11 09:00:00,11017.0
2006-05-11 10:00:00,11496.0
2006-05-11 11:00:00,11691.0
2006-05-11 12:00:00,11868.0
2006-05-11 13:00:00,11880.0
2006-05-11 14:00:00,11862.0
2006-05-11 15:00:00,11849.0
2006-05-11 16:00:00,11808.0
2006-05-11 17:00:00,11755.0
2006-05-11 18:00:00,11771.0
2006-05-11 19:00:00,11690.0
2006-05-11 20:00:00,11636.0
2006-05-11 21:00:00,11715.0
2006-05-11 22:00:00,11992.0
2006-05-11 23:00:00,11532.0
2006-05-11 00:00:00,10627.0
