Datetime,NI_MW
2009-07-12 01:00:00,11066.0
2009-07-12 02:00:00,10241.0
2009-07-12 03:00:00,9551.0
2009-07-12 04:00:00,9069.0
2009-07-12 05:00:00,8716.0
2009-07-12 06:00:00,8512.0
2009-07-12 07:00:00,8220.0
2009-07-12 08:00:00,8220.0
2009-07-12 09:00:00,8726.0
2009-07-12 10:00:00,9481.0
2009-07-12 11:00:00,10232.0
2009-07-12 12:00:00,10869.0
2009-07-12 13:00:00,11319.0
2009-07-12 14:00:00,11672.0
2009-07-12 15:00:00,12041.0
2009-07-12 16:00:00,12225.0
2009-07-12 17:00:00,12348.0
2009-07-12 18:00:00,12408.0
2009-07-12 19:00:00,12473.0
2009-07-12 20:00:00,12345.0
2009-07-12 21:00:00,12051.0
2009-07-12 22:00:00,12015.0
2009-07-12 23:00:00,12088.0
2009-07-12 00:00:00,12094.0
