Datetime,NI_MW
2006-07-05 01:00:00,10123.0
2006-07-05 02:00:00,9550.0
2006-07-05 03:00:00,9067.0
2006-07-05 04:00:00,8775.0
2006-07-05 05:00:00,8674.0
2006-07-05 06:00:00,8873.0
2006-07-05 07:00:00,9357.0
2006-07-05 08:00:00,10280.0
2006-07-05 09:00:00,11486.0
2006-07-05 10:00:00,12373.0
2006-07-05 11:00:00,13010.0
2006-07-05 12:00:00,13573.0
2006-07-05 13:00:00,13926.0
2006-07-05 14:00:00,14133.0
2006-07-05 15:00:00,14387.0
2006-07-05 16:00:00,14550.0
2006-07-05 17:00:00,14619.0
2006-07-05 18:00:00,14605.0
2006-07-05 19:00:00,14390.0
2006-07-05 20:00:00,13986.0
2006-07-05 21:00:00,13484.0
2006-07-05 22:00:00,13241.0
2006-07-05 23:00:00,13121.0
2006-07-05 00:00:00,10698.0
