Datetime,NI_MW
2004-12-05 01:00:00,9942.0
2004-12-05 02:00:00,9390.0
2004-12-05 03:00:00,8995.0
2004-12-05 04:00:00,8792.0
2004-12-05 05:00:00,8712.0
2004-12-05 06:00:00,8682.0
2004-12-05 07:00:00,8842.0
2004-12-05 08:00:00,9103.0
2004-12-05 09:00:00,9179.0
2004-12-05 10:00:00,9361.0
2004-12-05 11:00:00,9529.0
2004-12-05 12:00:00,9620.0
2004-12-05 13:00:00,9648.0
2004-12-05 14:00:00,9726.0
2004-12-05 15:00:00,9693.0
2004-12-05 16:00:00,9844.0
2004-12-05 17:00:00,10095.0
2004-12-05 18:00:00,11135.0
2004-12-05 19:00:00,11877.0
2004-12-05 20:00:00,11898.0
2004-12-05 21:00:00,11848.0
2004-12-05 22:00:00,11592.0
2004-12-05 23:00:00,11180.0
2004-12-05 00:00:00,10747.0
