Datetime,NI_MW
2005-06-30 01:00:00,14900.0
2005-06-30 02:00:00,13865.0
2005-06-30 03:00:00,13171.0
2005-06-30 04:00:00,12748.0
2005-06-30 05:00:00,12516.0
2005-06-30 06:00:00,12584.0
2005-06-30 07:00:00,13005.0
2005-06-30 08:00:00,13640.0
2005-06-30 09:00:00,14580.0
2005-06-30 10:00:00,15713.0
2005-06-30 11:00:00,16539.0
2005-06-30 12:00:00,17530.0
2005-06-30 13:00:00,18393.0
2005-06-30 14:00:00,18968.0
2005-06-30 15:00:00,19528.0
2005-06-30 16:00:00,19954.0
2005-06-30 17:00:00,20223.0
2005-06-30 18:00:00,20264.0
2005-06-30 19:00:00,20095.0
2005-06-30 20:00:00,19216.0
2005-06-30 21:00:00,18289.0
2005-06-30 22:00:00,17664.0
2005-06-30 23:00:00,17237.0
2005-06-30 00:00:00,16305.0
