Datetime,NI_MW
2010-07-19 01:00:00,14334.0
2010-07-19 02:00:00,13244.0
2010-07-19 03:00:00,12446.0
2010-07-19 04:00:00,11840.0
2010-07-19 05:00:00,11505.0
2010-07-19 06:00:00,11527.0
2010-07-19 07:00:00,11898.0
2010-07-19 08:00:00,12858.0
2010-07-19 09:00:00,14290.0
2010-07-19 10:00:00,15482.0
2010-07-19 11:00:00,16459.0
2010-07-19 12:00:00,17356.0
2010-07-19 13:00:00,17985.0
2010-07-19 14:00:00,18432.0
2010-07-19 15:00:00,18682.0
2010-07-19 16:00:00,18532.0
2010-07-19 17:00:00,18022.0
2010-07-19 18:00:00,17522.0
2010-07-19 19:00:00,17211.0
2010-07-19 20:00:00,16674.0
2010-07-19 21:00:00,16353.0
2010-07-19 22:00:00,16187.0
2010-07-19 23:00:00,15993.0
2010-07-19 00:00:00,15698.0
