Datetime,NI_MW
2006-08-07 01:00:00,13147.0
2006-08-07 02:00:00,12346.0
2006-08-07 03:00:00,11768.0
2006-08-07 04:00:00,11444.0
2006-08-07 05:00:00,11220.0
2006-08-07 06:00:00,11338.0
2006-08-07 07:00:00,12022.0
2006-08-07 08:00:00,13039.0
2006-08-07 09:00:00,14253.0
2006-08-07 10:00:00,15243.0
2006-08-07 11:00:00,16041.0
2006-08-07 12:00:00,16773.0
2006-08-07 13:00:00,17450.0
2006-08-07 14:00:00,18128.0
2006-08-07 15:00:00,18633.0
2006-08-07 16:00:00,18800.0
2006-08-07 17:00:00,18764.0
2006-08-07 18:00:00,18741.0
2006-08-07 19:00:00,18302.0
2006-08-07 20:00:00,17428.0
2006-08-07 21:00:00,16526.0
2006-08-07 22:00:00,16353.0
2006-08-07 23:00:00,15672.0
2006-08-07 00:00:00,14224.0
