Datetime,NI_MW
2005-05-12 01:00:00,9353.0
2005-05-12 02:00:00,8803.0
2005-05-12 03:00:00,8430.0
2005-05-12 04:00:00,8215.0
2005-05-12 05:00:00,8193.0
2005-05-12 06:00:00,8449.0
2005-05-12 07:00:00,9080.0
2005-05-12 08:00:00,10175.0
2005-05-12 09:00:00,11081.0
2005-05-12 10:00:00,11495.0
2005-05-12 11:00:00,11546.0
2005-05-12 12:00:00,11646.0
2005-05-12 13:00:00,11587.0
2005-05-12 14:00:00,11705.0
2005-05-12 15:00:00,11465.0
2005-05-12 16:00:00,11355.0
2005-05-12 17:00:00,11212.0
2005-05-12 18:00:00,11066.0
2005-05-12 19:00:00,10935.0
2005-05-12 20:00:00,10823.0
2005-05-12 21:00:00,11048.0
2005-05-12 22:00:00,11508.0
2005-05-12 23:00:00,11117.0
2005-05-12 00:00:00,10332.0
