Datetime,NI_MW
2007-03-31 01:00:00,9685.0
2007-03-31 02:00:00,9092.0
2007-03-31 03:00:00,8672.0
2007-03-31 04:00:00,8491.0
2007-03-31 05:00:00,8346.0
2007-03-31 06:00:00,8383.0
2007-03-31 07:00:00,8636.0
2007-03-31 08:00:00,9111.0
2007-03-31 09:00:00,9402.0
2007-03-31 10:00:00,9953.0
2007-03-31 11:00:00,10217.0
2007-03-31 12:00:00,10266.0
2007-03-31 13:00:00,10178.0
2007-03-31 14:00:00,10059.0
2007-03-31 15:00:00,9866.0
2007-03-31 16:00:00,9734.0
2007-03-31 17:00:00,9699.0
2007-03-31 18:00:00,9771.0
2007-03-31 19:00:00,9759.0
2007-03-31 20:00:00,9944.0
2007-03-31 21:00:00,10445.0
2007-03-31 22:00:00,10566.0
2007-03-31 23:00:00,10296.0
2007-03-31 00:00:00,10471.0
