Datetime,NI_MW
2004-08-24 01:00:00,11304.0
2004-08-24 02:00:00,10468.0
2004-08-24 03:00:00,9923.0
2004-08-24 04:00:00,9604.0
2004-08-24 05:00:00,9424.0
2004-08-24 06:00:00,9636.0
2004-08-24 07:00:00,10357.0
2004-08-24 08:00:00,11451.0
2004-08-24 09:00:00,12396.0
2004-08-24 10:00:00,13096.0
2004-08-24 11:00:00,13489.0
2004-08-24 12:00:00,13915.0
2004-08-24 13:00:00,14191.0
2004-08-24 14:00:00,14606.0
2004-08-24 15:00:00,15057.0
2004-08-24 16:00:00,14918.0
2004-08-24 17:00:00,14829.0
2004-08-24 18:00:00,14962.0
2004-08-24 19:00:00,14735.0
2004-08-24 20:00:00,14375.0
2004-08-24 21:00:00,14502.0
2004-08-24 22:00:00,14710.0
2004-08-24 23:00:00,14111.0
2004-08-24 00:00:00,12515.0
