Datetime,AEP_MW
2005-12-31 01:00:00,14254.0
2005-12-31 02:00:00,13761.0
2005-12-31 03:00:00,13445.0
2005-12-31 04:00:00,13306.0
2005-12-31 05:00:00,13219.0
2005-12-31 06:00:00,13433.0
2005-12-31 07:00:00,13740.0
2005-12-31 08:00:00,14354.0
2005-12-31 09:00:00,14772.0
2005-12-31 10:00:00,15354.0
2005-12-31 11:00:00,15688.0
2005-12-31 12:00:00,15650.0
2005-12-31 13:00:00,15489.0
2005-12-31 14:00:00,15257.0
2005-12-31 15:00:00,15239.0
2005-12-31 16:00:00,15216.0
2005-12-31 17:00:00,15469.0
2005-12-31 18:00:00,16400.0
2005-12-31 19:00:00,16462.0
2005-12-31 20:00:00,16024.0
2005-12-31 21:00:00,15722.0
2005-12-31 22:00:00,15264.0
2005-12-31 23:00:00,14921.0
2005-12-31 00:00:00,15279.0
