Datetime,AEP_MW
2005-08-26 01:00:00,14810.0
2005-08-26 02:00:00,14089.0
2005-08-26 03:00:00,13619.0
2005-08-26 04:00:00,13352.0
2005-08-26 05:00:00,13179.0
2005-08-26 06:00:00,13783.0
2005-08-26 07:00:00,15066.0
2005-08-26 08:00:00,15995.0
2005-08-26 09:00:00,16552.0
2005-08-26 10:00:00,17035.0
2005-08-26 11:00:00,17527.0
2005-08-26 12:00:00,17883.0
2005-08-26 13:00:00,18209.0
2005-08-26 14:00:00,18320.0
2005-08-26 15:00:00,18284.0
2005-08-26 16:00:00,18149.0
2005-08-26 17:00:00,18106.0
2005-08-26 18:00:00,17888.0
2005-08-26 19:00:00,17506.0
2005-08-26 20:00:00,17244.0
2005-08-26 21:00:00,17457.0
2005-08-26 22:00:00,17245.0
2005-08-26 23:00:00,16391.0
2005-08-26 00:00:00,16032.0
