Datetime,MW
2004-10-16 01:00:00,4598.0
2004-10-16 02:00:00,4495.0
2004-10-16 03:00:00,4391.0
2004-10-16 04:00:00,4365.0
2004-10-16 05:00:00,4382.0
2004-10-16 06:00:00,4524.0
2004-10-16 07:00:00,4758.0
2004-10-16 08:00:00,5021.0
2004-10-16 09:00:00,5280.0
2004-10-16 10:00:00,5474.0
2004-10-16 11:00:00,5579.0
2004-10-16 12:00:00,5540.0
2004-10-16 13:00:00,5503.0
2004-10-16 14:00:00,5371.0
2004-10-16 15:00:00,5239.0
2004-10-16 16:00:00,5188.0
2004-10-16 17:00:00,5258.0
2004-10-16 18:00:00,5306.0
2004-10-16 19:00:00,5531.0
2004-10-16 20:00:00,5707.0
2004-10-16 21:00:00,5612.0
2004-10-16 22:00:00,5459.0
2004-10-16 23:00:00,5253.0
2004-10-16 00:00:00,4907.0
