Datetime,MW
2004-11-19 01:00:00,13089.0
2004-11-19 02:00:00,12652.0
2004-11-19 03:00:00,12381.0
2004-11-19 04:00:00,12318.0
2004-11-19 05:00:00,12559.0
2004-11-19 06:00:00,13303.0
2004-11-19 07:00:00,14939.0
2004-11-19 08:00:00,15854.0
2004-11-19 09:00:00,15842.0
2004-11-19 10:00:00,15958.0
2004-11-19 11:00:00,15965.0
2004-11-19 12:00:00,15806.0
2004-11-19 13:00:00,15712.0
2004-11-19 14:00:00,15628.0
2004-11-19 15:00:00,15444.0
2004-11-19 16:00:00,15192.0
2004-11-19 17:00:00,15341.0
2004-11-19 18:00:00,15931.0
2004-11-19 19:00:00,15856.0
2004-11-19 20:00:00,15540.0
2004-11-19 21:00:00,15252.0
2004-11-19 22:00:00,14898.0
2004-11-19 23:00:00,14124.0
2004-11-19 00:00:00,13771.0
