Datetime,MW
2004-10-13 01:00:00,9203.0
2004-10-13 02:00:00,8623.0
2004-10-13 03:00:00,8282.0
2004-10-13 04:00:00,8047.0
2004-10-13 05:00:00,7966.0
2004-10-13 06:00:00,8183.0
2004-10-13 07:00:00,8905.0
2004-10-13 08:00:00,10219.0
2004-10-13 09:00:00,11040.0
2004-10-13 10:00:00,11295.0
2004-10-13 11:00:00,11391.0
2004-10-13 12:00:00,11563.0
2004-10-13 13:00:00,11602.0
2004-10-13 14:00:00,11578.0
2004-10-13 15:00:00,11597.0
2004-10-13 16:00:00,11505.0
2004-10-13 17:00:00,11398.0
2004-10-13 18:00:00,11305.0
2004-10-13 19:00:00,11329.0
2004-10-13 20:00:00,11900.0
2004-10-13 21:00:00,12024.0
2004-10-13 22:00:00,11677.0
2004-10-13 23:00:00,11093.0
2004-10-13 00:00:00,10125.0
