Datetime,MW
2004-11-15 01:00:00,1675.0
2004-11-15 02:00:00,1655.0
2004-11-15 03:00:00,1661.0
2004-11-15 04:00:00,1677.0
2004-11-15 05:00:00,1732.0
2004-11-15 06:00:00,1894.0
2004-11-15 07:00:00,2171.0
2004-11-15 08:00:00,2307.0
2004-11-15 09:00:00,2309.0
2004-11-15 10:00:00,2318.0
2004-11-15 11:00:00,2287.0
2004-11-15 12:00:00,2244.0
2004-11-15 13:00:00,2220.0
2004-11-15 14:00:00,2171.0
2004-11-15 15:00:00,2130.0
2004-11-15 16:00:00,2097.0
2004-11-15 17:00:00,2130.0
2004-11-15 18:00:00,2266.0
2004-11-15 19:00:00,2362.0
2004-11-15 20:00:00,2324.0
2004-11-15 21:00:00,2259.0
2004-11-15 22:00:00,2163.0
2004-11-15 23:00:00,2004.0
2004-11-15 00:00:00,1738.0
