Datetime,MW
2004-10-15 01:00:00,1669.0
2004-10-15 02:00:00,1597.0
2004-10-15 03:00:00,1557.0
2004-10-15 04:00:00,1534.0
2004-10-15 05:00:00,1558.0
2004-10-15 06:00:00,1720.0
2004-10-15 07:00:00,1888.0
2004-10-15 08:00:00,2052.0
2004-10-15 09:00:00,2083.0
2004-10-15 10:00:00,2131.0
2004-10-15 11:00:00,2168.0
2004-10-15 12:00:00,2170.0
2004-10-15 13:00:00,2149.0
2004-10-15 14:00:00,2148.0
2004-10-15 15:00:00,2130.0
2004-10-15 16:00:00,2089.0
2004-10-15 17:00:00,2086.0
2004-10-15 18:00:00,2063.0
2004-10-15 19:00:00,2063.0
2004-10-15 20:00:00,2108.0
2004-10-15 21:00:00,2064.0
2004-10-15 22:00:00,1996.0
2004-10-15 23:00:00,1869.0
2004-10-15 00:00:00,1790.0
