Datetime,MW
2005-01-10 01:00:00,5455.0
2005-01-10 02:00:00,5455.0
2005-01-10 03:00:00,5438.0
2005-01-10 04:00:00,5474.0
2005-01-10 05:00:00,5621.0
2005-01-10 06:00:00,5921.0
2005-01-10 07:00:00,6517.0
2005-01-10 08:00:00,6889.0
2005-01-10 09:00:00,6796.0
2005-01-10 10:00:00,6752.0
2005-01-10 11:00:00,6699.0
2005-01-10 12:00:00,6597.0
2005-01-10 13:00:00,6447.0
2005-01-10 14:00:00,6422.0
2005-01-10 15:00:00,6289.0
2005-01-10 16:00:00,6296.0
2005-01-10 17:00:00,6415.0
2005-01-10 18:00:00,6819.0
2005-01-10 19:00:00,6901.0
2005-01-10 20:00:00,6923.0
2005-01-10 21:00:00,6806.0
2005-01-10 22:00:00,6593.0
2005-01-10 23:00:00,6236.0
2005-01-10 00:00:00,5633.0
