Datetime,MW
2004-11-29 01:00:00,1796.0
2004-11-29 02:00:00,1753.0
2004-11-29 03:00:00,1736.0
2004-11-29 04:00:00,1728.0
2004-11-29 05:00:00,1782.0
2004-11-29 06:00:00,1927.0
2004-11-29 07:00:00,2179.0
2004-11-29 08:00:00,2337.0
2004-11-29 09:00:00,2344.0
2004-11-29 10:00:00,2359.0
2004-11-29 11:00:00,2373.0
2004-11-29 12:00:00,2361.0
2004-11-29 13:00:00,2357.0
2004-11-29 14:00:00,2337.0
2004-11-29 15:00:00,2304.0
2004-11-29 16:00:00,2277.0
2004-11-29 17:00:00,2318.0
2004-11-29 18:00:00,2466.0
2004-11-29 19:00:00,2514.0
2004-11-29 20:00:00,2473.0
2004-11-29 21:00:00,2414.0
2004-11-29 22:00:00,2312.0
2004-11-29 23:00:00,2144.0
2004-11-29 00:00:00,1883.0
