Datetime,MW
2004-10-10 01:00:00,4279.0
2004-10-10 02:00:00,4121.0
2004-10-10 03:00:00,3987.0
2004-10-10 04:00:00,3961.0
2004-10-10 05:00:00,3939.0
2004-10-10 06:00:00,4005.0
2004-10-10 07:00:00,4100.0
2004-10-10 08:00:00,4317.0
2004-10-10 09:00:00,4615.0
2004-10-10 10:00:00,4889.0
2004-10-10 11:00:00,4962.0
2004-10-10 12:00:00,5018.0
2004-10-10 13:00:00,5021.0
2004-10-10 14:00:00,4992.0
2004-10-10 15:00:00,4948.0
2004-10-10 16:00:00,4968.0
2004-10-10 17:00:00,5014.0
2004-10-10 18:00:00,5123.0
2004-10-10 19:00:00,5305.0
2004-10-10 20:00:00,5515.0
2004-10-10 21:00:00,5464.0
2004-10-10 22:00:00,5253.0
2004-10-10 23:00:00,5031.0
2004-10-10 00:00:00,4541.0
