Datetime,MW
2005-01-04 01:00:00,10392.0
2005-01-04 02:00:00,9785.0
2005-01-04 03:00:00,9459.0
2005-01-04 04:00:00,9316.0
2005-01-04 05:00:00,9251.0
2005-01-04 06:00:00,9491.0
2005-01-04 07:00:00,10180.0
2005-01-04 08:00:00,11521.0
2005-01-04 09:00:00,12405.0
2005-01-04 10:00:00,12595.0
2005-01-04 11:00:00,12607.0
2005-01-04 12:00:00,12720.0
2005-01-04 13:00:00,12695.0
2005-01-04 14:00:00,12664.0
2005-01-04 15:00:00,12709.0
2005-01-04 16:00:00,12680.0
2005-01-04 17:00:00,12755.0
2005-01-04 18:00:00,13403.0
2005-01-04 19:00:00,13895.0
2005-01-04 20:00:00,13800.0
2005-01-04 21:00:00,13614.0
2005-01-04 22:00:00,13352.0
2005-01-04 23:00:00,12757.0
2005-01-04 00:00:00,11348.0
