Datetime,MW
2004-10-28 01:00:00,12604.0
2004-10-28 02:00:00,12127.0
2004-10-28 03:00:00,11815.0
2004-10-28 04:00:00,11671.0
2004-10-28 05:00:00,11868.0
2004-10-28 06:00:00,12574.0
2004-10-28 07:00:00,14134.0
2004-10-28 08:00:00,15213.0
2004-10-28 09:00:00,15261.0
2004-10-28 10:00:00,15337.0
2004-10-28 11:00:00,15399.0
2004-10-28 12:00:00,15359.0
2004-10-28 13:00:00,15401.0
2004-10-28 14:00:00,15364.0
2004-10-28 15:00:00,15260.0
2004-10-28 16:00:00,15143.0
2004-10-28 17:00:00,15028.0
2004-10-28 18:00:00,14908.0
2004-10-28 19:00:00,15091.0
2004-10-28 20:00:00,15637.0
2004-10-28 21:00:00,15581.0
2004-10-28 22:00:00,15309.0
2004-10-28 23:00:00,14353.0
2004-10-28 00:00:00,13427.0
