Datetime,MW
2004-12-25 01:00:00,30889.0
2004-12-25 02:00:00,29661.0
2004-12-25 03:00:00,28982.0
2004-12-25 04:00:00,28699.0
2004-12-25 05:00:00,28828.0
2004-12-25 06:00:00,29405.0
2004-12-25 07:00:00,30540.0
2004-12-25 08:00:00,31818.0
2004-12-25 09:00:00,32709.0
2004-12-25 10:00:00,32949.0
2004-12-25 11:00:00,32765.0
2004-12-25 12:00:00,32381.0
2004-12-25 13:00:00,31596.0
2004-12-25 14:00:00,30819.0
2004-12-25 15:00:00,30168.0
2004-12-25 16:00:00,29929.0
2004-12-25 17:00:00,31190.0
2004-12-25 18:00:00,34174.0
2004-12-25 19:00:00,34699.0
2004-12-25 20:00:00,35026.0
2004-12-25 21:00:00,35211.0
2004-12-25 22:00:00,35110.0
2004-12-25 23:00:00,34117.0
2004-12-25 00:00:00,32562.0
