Datetime,MW
2005-01-18 01:00:00,19329.0
2005-01-18 02:00:00,19207.0
2005-01-18 03:00:00,19127.0
2005-01-18 04:00:00,19261.0
2005-01-18 05:00:00,19538.0
2005-01-18 06:00:00,20598.0
2005-01-18 07:00:00,22134.0
2005-01-18 08:00:00,22940.0
2005-01-18 09:00:00,22886.0
2005-01-18 10:00:00,22342.0
2005-01-18 11:00:00,21744.0
2005-01-18 12:00:00,21074.0
2005-01-18 13:00:00,20675.0
2005-01-18 14:00:00,20176.0
2005-01-18 15:00:00,19767.0
2005-01-18 16:00:00,19442.0
2005-01-18 17:00:00,19817.0
2005-01-18 18:00:00,20810.0
2005-01-18 19:00:00,21948.0
2005-01-18 20:00:00,22104.0
2005-01-18 21:00:00,21931.0
2005-01-18 22:00:00,21691.0
2005-01-18 23:00:00,20743.0
2005-01-18 00:00:00,20066.0
