Datetime,MW
2004-11-09 01:00:00,26305.0
2004-11-09 02:00:00,25470.0
2004-11-09 03:00:00,25049.0
2004-11-09 04:00:00,25156.0
2004-11-09 05:00:00,25903.0
2004-11-09 06:00:00,28340.0
2004-11-09 07:00:00,32057.0
2004-11-09 08:00:00,33654.0
2004-11-09 09:00:00,33571.0
2004-11-09 10:00:00,33450.0
2004-11-09 11:00:00,33320.0
2004-11-09 12:00:00,33068.0
2004-11-09 13:00:00,32677.0
2004-11-09 14:00:00,32502.0
2004-11-09 15:00:00,32122.0
2004-11-09 16:00:00,32235.0
2004-11-09 17:00:00,33437.0
2004-11-09 18:00:00,36723.0
2004-11-09 19:00:00,37187.0
2004-11-09 20:00:00,36727.0
2004-11-09 21:00:00,36075.0
2004-11-09 22:00:00,34328.0
2004-11-09 23:00:00,31674.0
2004-11-09 00:00:00,27921.0
