Datetime,MW
2005-01-05 01:00:00,1860.0
2005-01-05 02:00:00,1788.0
2005-01-05 03:00:00,1765.0
2005-01-05 04:00:00,1750.0
2005-01-05 05:00:00,1800.0
2005-01-05 06:00:00,1936.0
2005-01-05 07:00:00,2197.0
2005-01-05 08:00:00,2402.0
2005-01-05 09:00:00,2429.0
2005-01-05 10:00:00,2439.0
2005-01-05 11:00:00,2511.0
2005-01-05 12:00:00,2492.0
2005-01-05 13:00:00,2496.0
2005-01-05 14:00:00,2487.0
2005-01-05 15:00:00,2475.0
2005-01-05 16:00:00,2477.0
2005-01-05 17:00:00,2486.0
2005-01-05 18:00:00,2580.0
2005-01-05 19:00:00,2591.0
2005-01-05 20:00:00,2524.0
2005-01-05 21:00:00,2441.0
2005-01-05 22:00:00,2327.0
2005-01-05 23:00:00,2178.0
2005-01-05 00:00:00,1968.0
