Datetime,MW
2005-01-03 01:00:00,12566.0
2005-01-03 02:00:00,12312.0
2005-01-03 03:00:00,12179.0
2005-01-03 04:00:00,12210.0
2005-01-03 05:00:00,12610.0
2005-01-03 06:00:00,13342.0
2005-01-03 07:00:00,15021.0
2005-01-03 08:00:00,16101.0
2005-01-03 09:00:00,16225.0
2005-01-03 10:00:00,16291.0
2005-01-03 11:00:00,16440.0
2005-01-03 12:00:00,16308.0
2005-01-03 13:00:00,16242.0
2005-01-03 14:00:00,16111.0
2005-01-03 15:00:00,15992.0
2005-01-03 16:00:00,15974.0
2005-01-03 17:00:00,16098.0
2005-01-03 18:00:00,16829.0
2005-01-03 19:00:00,17097.0
2005-01-03 20:00:00,16938.0
2005-01-03 21:00:00,16638.0
2005-01-03 22:00:00,16148.0
2005-01-03 23:00:00,15185.0
2005-01-03 00:00:00,13080.0
