Datetime,MW
2004-12-20 01:00:00,19050.0
2004-12-20 02:00:00,18940.0
2004-12-20 03:00:00,19015.0
2004-12-20 04:00:00,19178.0
2004-12-20 05:00:00,19494.0
2004-12-20 06:00:00,20392.0
2004-12-20 07:00:00,21616.0
2004-12-20 08:00:00,22554.0
2004-12-20 09:00:00,22577.0
2004-12-20 10:00:00,22321.0
2004-12-20 11:00:00,22055.0
2004-12-20 12:00:00,21388.0
2004-12-20 13:00:00,21035.0
2004-12-20 14:00:00,20542.0
2004-12-20 15:00:00,20362.0
2004-12-20 16:00:00,20119.0
2004-12-20 17:00:00,20505.0
2004-12-20 18:00:00,21373.0
2004-12-20 19:00:00,22188.0
2004-12-20 20:00:00,22038.0
2004-12-20 21:00:00,21752.0
2004-12-20 22:00:00,21621.0
2004-12-20 23:00:00,20919.0
2004-12-20 00:00:00,19719.0
