Datetime,MW
2004-11-24 01:00:00,9748.0
2004-11-24 02:00:00,9167.0
2004-11-24 03:00:00,8848.0
2004-11-24 04:00:00,8659.0
2004-11-24 05:00:00,8604.0
2004-11-24 06:00:00,8833.0
2004-11-24 07:00:00,9591.0
2004-11-24 08:00:00,10823.0
2004-11-24 09:00:00,11599.0
2004-11-24 10:00:00,12049.0
2004-11-24 11:00:00,12232.0
2004-11-24 12:00:00,12424.0
2004-11-24 13:00:00,12525.0
2004-11-24 14:00:00,12628.0
2004-11-24 15:00:00,12781.0
2004-11-24 16:00:00,12807.0
2004-11-24 17:00:00,12834.0
2004-11-24 18:00:00,13102.0
2004-11-24 19:00:00,13253.0
2004-11-24 20:00:00,13055.0
2004-11-24 21:00:00,12771.0
2004-11-24 22:00:00,12367.0
2004-11-24 23:00:00,11805.0
2004-11-24 00:00:00,10663.0
