Datetime,MW
2005-01-23 01:00:00,6191.0
2005-01-23 02:00:00,5980.0
2005-01-23 03:00:00,6134.0
2005-01-23 04:00:00,6289.0
2005-01-23 05:00:00,6238.0
2005-01-23 06:00:00,6561.0
2005-01-23 07:00:00,6635.0
2005-01-23 08:00:00,6710.0
2005-01-23 09:00:00,7071.0
2005-01-23 10:00:00,7316.0
2005-01-23 11:00:00,7513.0
2005-01-23 12:00:00,7194.0
2005-01-23 13:00:00,6969.0
2005-01-23 14:00:00,6905.0
2005-01-23 15:00:00,6792.0
2005-01-23 16:00:00,6672.0
2005-01-23 17:00:00,6722.0
2005-01-23 18:00:00,7165.0
2005-01-23 19:00:00,7607.0
2005-01-23 20:00:00,7618.0
2005-01-23 21:00:00,7740.0
2005-01-23 22:00:00,7479.0
2005-01-23 23:00:00,7076.0
2005-01-23 00:00:00,6411.0
