Datetime,MW
2005-01-14 01:00:00,4939.0
2005-01-14 02:00:00,4776.0
2005-01-14 03:00:00,4738.0
2005-01-14 04:00:00,4756.0
2005-01-14 05:00:00,4875.0
2005-01-14 06:00:00,5210.0
2005-01-14 07:00:00,5894.0
2005-01-14 08:00:00,6274.0
2005-01-14 09:00:00,6473.0
2005-01-14 10:00:00,6511.0
2005-01-14 11:00:00,6633.0
2005-01-14 12:00:00,6636.0
2005-01-14 13:00:00,6578.0
2005-01-14 14:00:00,6511.0
2005-01-14 15:00:00,6444.0
2005-01-14 16:00:00,6416.0
2005-01-14 17:00:00,6547.0
2005-01-14 18:00:00,6862.0
2005-01-14 19:00:00,6989.0
2005-01-14 20:00:00,6922.0
2005-01-14 21:00:00,6875.0
2005-01-14 22:00:00,6698.0
2005-01-14 23:00:00,6441.0
2005-01-14 00:00:00,5218.0
