Datetime,MW
2004-11-24 01:00:00,24782.0
2004-11-24 02:00:00,23645.0
2004-11-24 03:00:00,23116.0
2004-11-24 04:00:00,22928.0
2004-11-24 05:00:00,23410.0
2004-11-24 06:00:00,25429.0
2004-11-24 07:00:00,29022.0
2004-11-24 08:00:00,31584.0
2004-11-24 09:00:00,32559.0
2004-11-24 10:00:00,33130.0
2004-11-24 11:00:00,33552.0
2004-11-24 12:00:00,33452.0
2004-11-24 13:00:00,33238.0
2004-11-24 14:00:00,33076.0
2004-11-24 15:00:00,32958.0
2004-11-24 16:00:00,32882.0
2004-11-24 17:00:00,34015.0
2004-11-24 18:00:00,35094.0
2004-11-24 19:00:00,34519.0
2004-11-24 20:00:00,33550.0
2004-11-24 21:00:00,32500.0
2004-11-24 22:00:00,30882.0
2004-11-24 23:00:00,28573.0
2004-11-24 00:00:00,26951.0
