Datetime,MW
2004-11-29 01:00:00,9303.0
2004-11-29 02:00:00,8858.0
2004-11-29 03:00:00,8597.0
2004-11-29 04:00:00,8568.0
2004-11-29 05:00:00,8591.0
2004-11-29 06:00:00,8955.0
2004-11-29 07:00:00,9823.0
2004-11-29 08:00:00,11154.0
2004-11-29 09:00:00,11976.0
2004-11-29 10:00:00,12210.0
2004-11-29 11:00:00,12331.0
2004-11-29 12:00:00,12422.0
2004-11-29 13:00:00,12478.0
2004-11-29 14:00:00,12454.0
2004-11-29 15:00:00,12483.0
2004-11-29 16:00:00,12332.0
2004-11-29 17:00:00,12411.0
2004-11-29 18:00:00,13110.0
2004-11-29 19:00:00,13588.0
2004-11-29 20:00:00,13448.0
2004-11-29 21:00:00,13238.0
2004-11-29 22:00:00,12877.0
2004-11-29 23:00:00,12260.0
2004-11-29 00:00:00,10000.0
