Datetime,MW
2004-11-30 01:00:00,14437.0
2004-11-30 02:00:00,14061.0
2004-11-30 03:00:00,13843.0
2004-11-30 04:00:00,13818.0
2004-11-30 05:00:00,14062.0
2004-11-30 06:00:00,14942.0
2004-11-30 07:00:00,16480.0
2004-11-30 08:00:00,17314.0
2004-11-30 09:00:00,17206.0
2004-11-30 10:00:00,17120.0
2004-11-30 11:00:00,17065.0
2004-11-30 12:00:00,16863.0
2004-11-30 13:00:00,16814.0
2004-11-30 14:00:00,16749.0
2004-11-30 15:00:00,16616.0
2004-11-30 16:00:00,16787.0
2004-11-30 17:00:00,17233.0
2004-11-30 18:00:00,18123.0
2004-11-30 19:00:00,18388.0
2004-11-30 20:00:00,18189.0
2004-11-30 21:00:00,17797.0
2004-11-30 22:00:00,17247.0
2004-11-30 23:00:00,16103.0
2004-11-30 00:00:00,15234.0
