Datetime,MW
2004-10-01 01:00:00,1621.0
2004-10-01 02:00:00,1536.0
2004-10-01 03:00:00,1500.0
2004-10-01 04:00:00,1434.0
2004-10-01 05:00:00,1489.0
2004-10-01 06:00:00,1620.0
2004-10-01 07:00:00,1859.0
2004-10-01 08:00:00,2007.0
2004-10-01 09:00:00,2025.0
2004-10-01 10:00:00,2067.0
2004-10-01 11:00:00,2117.0
2004-10-01 12:00:00,2136.0
2004-10-01 13:00:00,2149.0
2004-10-01 14:00:00,2165.0
2004-10-01 15:00:00,2163.0
2004-10-01 16:00:00,2149.0
2004-10-01 17:00:00,2130.0
2004-10-01 18:00:00,2072.0
2004-10-01 19:00:00,2020.0
2004-10-01 20:00:00,2054.0
2004-10-01 21:00:00,2075.0
2004-10-01 22:00:00,1998.0
2004-10-01 23:00:00,1869.0
