Datetime,MW
2004-12-25 01:00:00,16669.0
2004-12-25 02:00:00,16218.0
2004-12-25 03:00:00,16135.0
2004-12-25 04:00:00,16107.0
2004-12-25 05:00:00,16229.0
2004-12-25 06:00:00,16470.0
2004-12-25 07:00:00,16935.0
2004-12-25 08:00:00,17548.0
2004-12-25 09:00:00,17927.0
2004-12-25 10:00:00,17837.0
2004-12-25 11:00:00,17453.0
2004-12-25 12:00:00,16891.0
2004-12-25 13:00:00,15967.0
2004-12-25 14:00:00,15088.0
2004-12-25 15:00:00,14564.0
2004-12-25 16:00:00,14394.0
2004-12-25 17:00:00,14745.0
2004-12-25 18:00:00,15856.0
2004-12-25 19:00:00,16502.0
2004-12-25 20:00:00,16678.0
2004-12-25 21:00:00,16842.0
2004-12-25 22:00:00,16621.0
2004-12-25 23:00:00,16167.0
2004-12-25 00:00:00,17147.0
