Datetime,MW
2004-10-02 01:00:00,23953.0
2004-10-02 02:00:00,22710.0
2004-10-02 03:00:00,21993.0
2004-10-02 04:00:00,21568.0
2004-10-02 05:00:00,21515.0
2004-10-02 06:00:00,22100.0
2004-10-02 07:00:00,23360.0
2004-10-02 08:00:00,24764.0
2004-10-02 09:00:00,26837.0
2004-10-02 10:00:00,28547.0
2004-10-02 11:00:00,29430.0
2004-10-02 12:00:00,29764.0
2004-10-02 13:00:00,29645.0
2004-10-02 14:00:00,29309.0
2004-10-02 15:00:00,29077.0
2004-10-02 16:00:00,28937.0
2004-10-02 17:00:00,29078.0
2004-10-02 18:00:00,29335.0
2004-10-02 19:00:00,30006.0
2004-10-02 20:00:00,31091.0
2004-10-02 21:00:00,30626.0
2004-10-02 22:00:00,29491.0
2004-10-02 23:00:00,27648.0
2004-10-02 00:00:00,26007.0
