Datetime,MW
2004-12-25 01:00:00,11495.0
2004-12-25 02:00:00,10924.0
2004-12-25 03:00:00,10469.0
2004-12-25 04:00:00,10162.0
2004-12-25 05:00:00,10022.0
2004-12-25 06:00:00,9984.0
2004-12-25 07:00:00,10111.0
2004-12-25 08:00:00,10342.0
2004-12-25 09:00:00,10545.0
2004-12-25 10:00:00,10771.0
2004-12-25 11:00:00,11005.0
2004-12-25 12:00:00,11147.0
2004-12-25 13:00:00,11153.0
2004-12-25 14:00:00,11108.0
2004-12-25 15:00:00,10994.0
2004-12-25 16:00:00,10898.0
2004-12-25 17:00:00,10900.0
2004-12-25 18:00:00,11534.0
2004-12-25 19:00:00,12034.0
2004-12-25 20:00:00,12038.0
2004-12-25 21:00:00,12000.0
2004-12-25 22:00:00,11930.0
2004-12-25 23:00:00,11768.0
2004-12-25 00:00:00,12093.0
