Datetime,MW
2004-10-09 01:00:00,9631.0
2004-10-09 02:00:00,8883.0
2004-10-09 03:00:00,8395.0
2004-10-09 04:00:00,8036.0
2004-10-09 05:00:00,7871.0
2004-10-09 06:00:00,7829.0
2004-10-09 07:00:00,8072.0
2004-10-09 08:00:00,8533.0
2004-10-09 09:00:00,8795.0
2004-10-09 10:00:00,9362.0
2004-10-09 11:00:00,9718.0
2004-10-09 12:00:00,10019.0
2004-10-09 13:00:00,10023.0
2004-10-09 14:00:00,10009.0
2004-10-09 15:00:00,9866.0
2004-10-09 16:00:00,9755.0
2004-10-09 17:00:00,9733.0
2004-10-09 18:00:00,9640.0
2004-10-09 19:00:00,9621.0
2004-10-09 20:00:00,9989.0
2004-10-09 21:00:00,10293.0
2004-10-09 22:00:00,10136.0
2004-10-09 23:00:00,9743.0
2004-10-09 00:00:00,10654.0
