Datetime,MW
2004-11-10 01:00:00,27705.0
2004-11-10 02:00:00,26972.0
2004-11-10 03:00:00,26762.0
2004-11-10 04:00:00,26911.0
2004-11-10 05:00:00,27769.0
2004-11-10 06:00:00,30179.0
2004-11-10 07:00:00,33945.0
2004-11-10 08:00:00,35446.0
2004-11-10 09:00:00,35221.0
2004-11-10 10:00:00,34476.0
2004-11-10 11:00:00,34046.0
2004-11-10 12:00:00,33435.0
2004-11-10 13:00:00,32871.0
2004-11-10 14:00:00,32546.0
2004-11-10 15:00:00,32109.0
2004-11-10 16:00:00,32095.0
2004-11-10 17:00:00,33510.0
2004-11-10 18:00:00,36466.0
2004-11-10 19:00:00,36597.0
2004-11-10 20:00:00,35924.0
2004-11-10 21:00:00,35063.0
2004-11-10 22:00:00,33100.0
2004-11-10 23:00:00,30620.0
2004-11-10 00:00:00,29360.0
