Datetime,MW
2004-11-28 01:00:00,1523.0
2004-11-28 02:00:00,1473.0
2004-11-28 03:00:00,1443.0
2004-11-28 04:00:00,1453.0
2004-11-28 05:00:00,1454.0
2004-11-28 06:00:00,1485.0
2004-11-28 07:00:00,1554.0
2004-11-28 08:00:00,1640.0
2004-11-28 09:00:00,1725.0
2004-11-28 10:00:00,1799.0
2004-11-28 11:00:00,1835.0
2004-11-28 12:00:00,1857.0
2004-11-28 13:00:00,1864.0
2004-11-28 14:00:00,1843.0
2004-11-28 15:00:00,1804.0
2004-11-28 16:00:00,1778.0
2004-11-28 17:00:00,1802.0
2004-11-28 18:00:00,1987.0
2004-11-28 19:00:00,2095.0
2004-11-28 20:00:00,2106.0
2004-11-28 21:00:00,2107.0
2004-11-28 22:00:00,2057.0
2004-11-28 23:00:00,1974.0
2004-11-28 00:00:00,1627.0
