Datetime,MW
2004-10-09 01:00:00,1579.0
2004-10-09 02:00:00,1475.0
2004-10-09 03:00:00,1431.0
2004-10-09 04:00:00,1393.0
2004-10-09 05:00:00,1388.0
2004-10-09 06:00:00,1422.0
2004-10-09 07:00:00,1515.0
2004-10-09 08:00:00,1623.0
2004-10-09 09:00:00,1706.0
2004-10-09 10:00:00,1793.0
2004-10-09 11:00:00,1836.0
2004-10-09 12:00:00,1849.0
2004-10-09 13:00:00,1838.0
2004-10-09 14:00:00,1819.0
2004-10-09 15:00:00,1809.0
2004-10-09 16:00:00,1785.0
2004-10-09 17:00:00,1780.0
2004-10-09 18:00:00,1751.0
2004-10-09 19:00:00,1763.0
2004-10-09 20:00:00,1825.0
2004-10-09 21:00:00,1830.0
2004-10-09 22:00:00,1757.0
2004-10-09 23:00:00,1647.0
2004-10-09 00:00:00,1736.0
