Datetime,MW
2004-10-29 01:00:00,4729.0
2004-10-29 02:00:00,4602.0
2004-10-29 03:00:00,4520.0
2004-10-29 04:00:00,4573.0
2004-10-29 05:00:00,4586.0
2004-10-29 06:00:00,4879.0
2004-10-29 07:00:00,5507.0
2004-10-29 08:00:00,5877.0
2004-10-29 09:00:00,5818.0
2004-10-29 10:00:00,5848.0
2004-10-29 11:00:00,5923.0
2004-10-29 12:00:00,5843.0
2004-10-29 13:00:00,5753.0
2004-10-29 14:00:00,5762.0
2004-10-29 15:00:00,5687.0
2004-10-29 16:00:00,5637.0
2004-10-29 17:00:00,5635.0
2004-10-29 18:00:00,5692.0
2004-10-29 19:00:00,5834.0
2004-10-29 20:00:00,5791.0
2004-10-29 21:00:00,5642.0
2004-10-29 22:00:00,5501.0
2004-10-29 23:00:00,5215.0
2004-10-29 00:00:00,5030.0
