Datetime,MW
2005-01-15 01:00:00,2027.0
2005-01-15 02:00:00,1965.0
2005-01-15 03:00:00,1926.0
2005-01-15 04:00:00,1909.0
2005-01-15 05:00:00,1921.0
2005-01-15 06:00:00,1979.0
2005-01-15 07:00:00,2057.0
2005-01-15 08:00:00,2177.0
2005-01-15 09:00:00,2242.0
2005-01-15 10:00:00,2289.0
2005-01-15 11:00:00,2290.0
2005-01-15 12:00:00,2242.0
2005-01-15 13:00:00,2188.0
2005-01-15 14:00:00,2130.0
2005-01-15 15:00:00,2070.0
2005-01-15 16:00:00,2046.0
2005-01-15 17:00:00,2069.0
2005-01-15 18:00:00,2181.0
2005-01-15 19:00:00,2284.0
2005-01-15 20:00:00,2245.0
2005-01-15 21:00:00,2232.0
2005-01-15 22:00:00,2170.0
2005-01-15 23:00:00,2077.0
2005-01-15 00:00:00,2158.0
