Datetime,MW
2004-10-06 01:00:00,9205.0
2004-10-06 02:00:00,8616.0
2004-10-06 03:00:00,8325.0
2004-10-06 04:00:00,8152.0
2004-10-06 05:00:00,8083.0
2004-10-06 06:00:00,8309.0
2004-10-06 07:00:00,9008.0
2004-10-06 08:00:00,10250.0
2004-10-06 09:00:00,10870.0
2004-10-06 10:00:00,11123.0
2004-10-06 11:00:00,11300.0
2004-10-06 12:00:00,11572.0
2004-10-06 13:00:00,11699.0
2004-10-06 14:00:00,11825.0
2004-10-06 15:00:00,11949.0
2004-10-06 16:00:00,11960.0
2004-10-06 17:00:00,11925.0
2004-10-06 18:00:00,11823.0
2004-10-06 19:00:00,11651.0
2004-10-06 20:00:00,11913.0
2004-10-06 21:00:00,12223.0
2004-10-06 22:00:00,11879.0
2004-10-06 23:00:00,11168.0
2004-10-06 00:00:00,10143.0
