Datetime,MW
2004-11-23 01:00:00,9656.0
2004-11-23 02:00:00,9034.0
2004-11-23 03:00:00,8700.0
2004-11-23 04:00:00,8506.0
2004-11-23 05:00:00,8458.0
2004-11-23 06:00:00,8661.0
2004-11-23 07:00:00,9391.0
2004-11-23 08:00:00,10641.0
2004-11-23 09:00:00,11287.0
2004-11-23 10:00:00,11489.0
2004-11-23 11:00:00,11526.0
2004-11-23 12:00:00,11611.0
2004-11-23 13:00:00,11574.0
2004-11-23 14:00:00,11522.0
2004-11-23 15:00:00,11503.0
2004-11-23 16:00:00,11399.0
2004-11-23 17:00:00,11375.0
2004-11-23 18:00:00,12106.0
2004-11-23 19:00:00,12680.0
2004-11-23 20:00:00,12587.0
2004-11-23 21:00:00,12375.0
2004-11-23 22:00:00,12082.0
2004-11-23 23:00:00,11527.0
2004-11-23 00:00:00,10576.0
