Datetime,MW
2004-11-21 01:00:00,4572.0
2004-11-21 02:00:00,4417.0
2004-11-21 03:00:00,4342.0
2004-11-21 04:00:00,4288.0
2004-11-21 05:00:00,4334.0
2004-11-21 06:00:00,4430.0
2004-11-21 07:00:00,4574.0
2004-11-21 08:00:00,4776.0
2004-11-21 09:00:00,5047.0
2004-11-21 10:00:00,5247.0
2004-11-21 11:00:00,5281.0
2004-11-21 12:00:00,5300.0
2004-11-21 13:00:00,5290.0
2004-11-21 14:00:00,5201.0
2004-11-21 15:00:00,5162.0
2004-11-21 16:00:00,5166.0
2004-11-21 17:00:00,5355.0
2004-11-21 18:00:00,5759.0
2004-11-21 19:00:00,5795.0
2004-11-21 20:00:00,5809.0
2004-11-21 21:00:00,5668.0
2004-11-21 22:00:00,5504.0
2004-11-21 23:00:00,5298.0
2004-11-21 00:00:00,4831.0
