Datetime,MW
2004-12-17 01:00:00,15893.0
2004-12-17 02:00:00,15503.0
2004-12-17 03:00:00,15315.0
2004-12-17 04:00:00,15264.0
2004-12-17 05:00:00,15596.0
2004-12-17 06:00:00,16544.0
2004-12-17 07:00:00,18227.0
2004-12-17 08:00:00,19281.0
2004-12-17 09:00:00,19052.0
2004-12-17 10:00:00,18758.0
2004-12-17 11:00:00,18254.0
2004-12-17 12:00:00,17654.0
2004-12-17 13:00:00,17236.0
2004-12-17 14:00:00,16818.0
2004-12-17 15:00:00,16450.0
2004-12-17 16:00:00,16250.0
2004-12-17 17:00:00,16581.0
2004-12-17 18:00:00,17953.0
2004-12-17 19:00:00,18650.0
2004-12-17 20:00:00,18653.0
2004-12-17 21:00:00,18645.0
2004-12-17 22:00:00,18444.0
2004-12-17 23:00:00,17832.0
2004-12-17 00:00:00,16826.0
