Datetime,MW
2004-11-12 01:00:00,1784.0
2004-11-12 02:00:00,1725.0
2004-11-12 03:00:00,1694.0
2004-11-12 04:00:00,1683.0
2004-11-12 05:00:00,1715.0
2004-11-12 06:00:00,1848.0
2004-11-12 07:00:00,2095.0
2004-11-12 08:00:00,2219.0
2004-11-12 09:00:00,2235.0
2004-11-12 10:00:00,2233.0
2004-11-12 11:00:00,2228.0
2004-11-12 12:00:00,2201.0
2004-11-12 13:00:00,2165.0
2004-11-12 14:00:00,2143.0
2004-11-12 15:00:00,2089.0
2004-11-12 16:00:00,2039.0
2004-11-12 17:00:00,2033.0
2004-11-12 18:00:00,2197.0
2004-11-12 19:00:00,2229.0
2004-11-12 20:00:00,2188.0
2004-11-12 21:00:00,2161.0
2004-11-12 22:00:00,2098.0
2004-11-12 23:00:00,1985.0
2004-11-12 00:00:00,1894.0
