Datetime,MW
2005-01-21 01:00:00,32683.0
2005-01-21 02:00:00,32090.0
2005-01-21 03:00:00,32012.0
2005-01-21 04:00:00,32245.0
2005-01-21 05:00:00,33141.0
2005-01-21 06:00:00,35498.0
2005-01-21 07:00:00,39681.0
2005-01-21 08:00:00,42115.0
2005-01-21 09:00:00,41885.0
2005-01-21 10:00:00,41496.0
2005-01-21 11:00:00,41085.0
2005-01-21 12:00:00,40346.0
2005-01-21 13:00:00,39545.0
2005-01-21 14:00:00,39206.0
2005-01-21 15:00:00,38674.0
2005-01-21 16:00:00,38638.0
2005-01-21 17:00:00,39685.0
2005-01-21 18:00:00,42848.0
2005-01-21 19:00:00,44035.0
2005-01-21 20:00:00,43606.0
2005-01-21 21:00:00,43192.0
2005-01-21 22:00:00,42087.0
2005-01-21 23:00:00,40141.0
2005-01-21 00:00:00,34418.0
