Datetime,MW
2004-10-18 01:00:00,23514.0
2004-10-18 02:00:00,22722.0
2004-10-18 03:00:00,22249.0
2004-10-18 04:00:00,22383.0
2004-10-18 05:00:00,23239.0
2004-10-18 06:00:00,25408.0
2004-10-18 07:00:00,29706.0
2004-10-18 08:00:00,32038.0
2004-10-18 09:00:00,32306.0
2004-10-18 10:00:00,32217.0
2004-10-18 11:00:00,32255.0
2004-10-18 12:00:00,31990.0
2004-10-18 13:00:00,31657.0
2004-10-18 14:00:00,31390.0
2004-10-18 15:00:00,31013.0
2004-10-18 16:00:00,30819.0
2004-10-18 17:00:00,30821.0
2004-10-18 18:00:00,31419.0
2004-10-18 19:00:00,33356.0
2004-10-18 20:00:00,33800.0
2004-10-18 21:00:00,33012.0
2004-10-18 22:00:00,31159.0
2004-10-18 23:00:00,28391.0
2004-10-18 00:00:00,24978.0
