Datetime,MW
2004-10-15 01:00:00,9285.0
2004-10-15 02:00:00,8657.0
2004-10-15 03:00:00,8321.0
2004-10-15 04:00:00,8087.0
2004-10-15 05:00:00,8046.0
2004-10-15 06:00:00,8226.0
2004-10-15 07:00:00,8945.0
2004-10-15 08:00:00,10245.0
2004-10-15 09:00:00,11253.0
2004-10-15 10:00:00,11533.0
2004-10-15 11:00:00,11584.0
2004-10-15 12:00:00,11681.0
2004-10-15 13:00:00,11666.0
2004-10-15 14:00:00,11548.0
2004-10-15 15:00:00,11571.0
2004-10-15 16:00:00,11394.0
2004-10-15 17:00:00,11153.0
2004-10-15 18:00:00,11095.0
2004-10-15 19:00:00,11124.0
2004-10-15 20:00:00,11702.0
2004-10-15 21:00:00,11630.0
2004-10-15 22:00:00,11391.0
2004-10-15 23:00:00,10966.0
2004-10-15 00:00:00,10219.0
