Datetime,MW
2005-01-06 01:00:00,1458.0
2005-01-06 02:00:00,1384.0
2005-01-06 03:00:00,1382.0
2005-01-06 04:00:00,1360.0
2005-01-06 05:00:00,1392.0
2005-01-06 06:00:00,1432.0
2005-01-06 07:00:00,1605.0
2005-01-06 08:00:00,1674.0
2005-01-06 09:00:00,1712.0
2005-01-06 10:00:00,1745.0
2005-01-06 11:00:00,1748.0
2005-01-06 12:00:00,1800.0
2005-01-06 13:00:00,1801.0
2005-01-06 14:00:00,1787.0
2005-01-06 15:00:00,1760.0
2005-01-06 16:00:00,1758.0
2005-01-06 17:00:00,1804.0
2005-01-06 18:00:00,1877.0
2005-01-06 19:00:00,1911.0
2005-01-06 20:00:00,1882.0
2005-01-06 21:00:00,1868.0
2005-01-06 22:00:00,1809.0
2005-01-06 23:00:00,1685.0
2005-01-06 00:00:00,1541.0
